GameID,Season,SeasonState,Venue,Period,GameTime,StrengthState,TypeCode,Event,x,y,Zone,Reason,ShotType,SecondaryReason,TypeCode2,PEN_Duration,EventTeam,Goalie_ID,Goalie,Player1_ID,Player1,Player2_ID,Player2,Player3_ID,Player3,Corsi,Fenwick,Shot,Goal,EventIndex,ShiftIndex,ScoreState,Home_Forwards_ID,Home_Forwards,Home_Defenders_ID,Home_Defenders,Home_Goalie_ID,Home_Goalie,Away_Forwards_ID,Away_Forwards,Away_Defenders_ID,Away_Defenders,Away_Goalie_ID,Away_Goalie,BoxID,BoxID_rev,BoxSize,ShotDistance,ShotAngle,Position,Shoots,xG_F,xG_S
2008020463,20082009,regular,Away,2,1592,,506,shot-on-goal,,,,,snap,,,,PIT,8471715.0,Ondrej Pavelec,8473734,Tim Wallace,0,\N,0,\N,1,1,1,0,20080204630029,\N,3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,N02,N05,875.0,,,F,R,,
2008020463,20082009,regular,Away,2,1639,,509,penalty,,,,,,,MIN,2.0,PIT,,\N,8467580,Mark Eaton,8469501,Chris Thorburn,0,\N,0,0,0,0,20080204630030,\N,3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,N02,N05,875.0,,,D,L,,
2008020463,20082009,regular,Home,2,1652,,505,goal,,,,,wrist,,,,ATL,8470594.0,Marc-Andre Fleury,8473412,Bryan Little,8466392,Todd White,8456887,Vyacheslav Kozlov,1,1,1,1,20080204630031,\N,-2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,N02,N05,875.0,,,F,R,,
2008020463,20082009,regular,Away,2,1684,,505,goal,,,,,slap,,,,PIT,8471715.0,Ondrej Pavelec,8458527,Philippe Boucher,8471215,Evgeni Malkin,8460465,Petr Sykora,1,1,1,1,20080204630032,\N,3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,N02,N05,875.0,,,D,R,,
2008020463,20082009,regular,Away,2,1830,,509,penalty,,,,,,,MIN,2.0,PIT,,\N,8465951,Matt Cooke,8467956,Niclas Havelid,0,\N,0,0,0,0,20080204630033,\N,3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,N02,N05,875.0,,,F,L,,
2008020463,20082009,regular,Home,2,1973,,506,shot-on-goal,,,,,snap,,,,ATL,8470594.0,Marc-Andre Fleury,8466399,Eric Perrin,0,\N,0,\N,1,1,1,0,20080204630034,\N,-3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,N02,N05,875.0,,,F,L,,
2008020463,20082009,regular,Home,2,1976,,506,shot-on-goal,,,,,tip-in,,,,ATL,8470594.0,Marc-Andre Fleury,8466399,Eric Perrin,0,\N,0,\N,1,1,1,0,20080204630035,\N,-3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,N02,N05,875.0,,,F,L,,
2008020463,20082009,regular,Home,2,1982,,506,shot-on-goal,,,,,snap,,,,ATL,8470594.0,Marc-Andre Fleury,8470289,Jim Slater,0,\N,0,\N,1,1,1,0,20080204630036,\N,-3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,N02,N05,875.0,,,F,L,,
2008020463,20082009,regular,Home,2,2008,,509,penalty,,,,,,,MIN,2.0,ATL,,\N,8470289,Jim Slater,8471215,Evgeni Malkin,0,\N,0,0,0,0,20080204630037,\N,-3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,N02,N05,875.0,,,F,L,,
2008020463,20082009,regular,Away,2,2013,,506,shot-on-goal,,,,,snap,,,,PIT,8460704.0,Johan Hedberg,8471215,Evgeni Malkin,0,\N,0,\N,1,1,1,0,20080204630038,\N,3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,N02,N05,875.0,,,F,L,,
2008020463,20082009,regular,Home,2,2215,,506,shot-on-goal,,,,,tip-in,,,,ATL,8470594.0,Marc-Andre Fleury,8469454,Ilya Kovalchuk,0,\N,0,\N,1,1,1,0,20080204630039,\N,-3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,N02,N05,875.0,,,F,R,,
2008020463,20082009,regular,Home,2,2311,,506,shot-on-goal,,,,,slap,,,,ATL,8470594.0,Marc-Andre Fleury,8470136,Nathan Oystrick,0,\N,0,\N,1,1,1,0,20080204630040,\N,-3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,N02,N05,875.0,,,D,L,,
2008020463,20082009,regular,Home,2,2325,,506,shot-on-goal,,,,,snap,,,,ATL,8470594.0,Marc-Andre Fleury,8468789,Jason Williams,0,\N,0,\N,1,1,1,0,20080204630041,\N,-3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,N02,N05,875.0,,,F,R,,
2008020463,20082009,regular,Away,2,2368,,506,shot-on-goal,,,,,tip-in,,,,PIT,8460704.0,Johan Hedberg,8460465,Petr Sykora,0,\N,0,\N,1,1,1,0,20080204630042,\N,3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,N02,N05,875.0,,,F,L,,
